url,verdict,risk,details
https://www.dsci.in/backend/media-coverage?keys=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/member-directory/M?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/KIA-Cropped.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/avinash-prasad.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/H20Durga Prasad Dube - Reliance Industries Limited.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/widgets/init/assets/js/ui-slim.minf658.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/KNOWALLEDGE-Logo- copy.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/digital-payment-suraksha/assets/fonts/fontawesome-webfont.woff?v=FUZZ,SAFE,Low,Static file extension detected (woff)
https://blogs.dsci.in/wp-content/plugins/buddypress/bp-core/js/confirm.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/dpd-quiz/wp-includes/css/dist/block-library/style.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ganesh-ar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/sans-logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://www.dsci.in/events?title=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/cyber-shikshaa/?fbclid=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Rama.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/dammy_82_1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://block.dsci.in/docs/9f1d1eb28f408c1bfdc7c3217089963d79f711f7f80d9a4ccc39766829669a98?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/thumbnail/public/dummy_logo_8.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/teampress/css/style-tablef658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/member-directory/K?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/r1rPrakash Kumar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/naga-mohan-gollangi---bank-of-india.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/event/aiss-2024/css/style.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/download (1).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://blogs.dsci.in/wp-includes/js/jquery/jquery.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Apollo Hospitals.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Sanjay Bahl.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/oil-india-walkinfreshers.net_.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/blogs/wp-includes/css/buttons.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min7359.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/R Chandrashekhar Former NASSCOM President.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/chetan-sansare.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/member-directory?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
http://webmail.dsci.in:80/~samachar/index.php/en/component/esoft/related?id=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /~samachar/index.php/en/component/esoft/related?id=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6ECAF0>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Madan.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ongc.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ambarish-singh.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/epi.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/4K_ Dark Blue_original.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/test-thumb_12.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/wp-includes/css/buttons.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/QH LOGO.jpg.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/modules/parallax/assets/js/jarallaxc2d0.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://ccoe.dsci.in/core/assets/c74922f03e/assets/fonts/elusiveicons-webfont.svg?v=FUZZ,SAFE,Low,Static file extension detected (svg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ankur-jain.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/dummy_logo_4.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/modules/parallax/assets/js/magicianc2d0.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/plugins/mailchimp-for-wp/assets/css/form.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/aiss-2020/assets/css/responsive.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/SHIV KUMAR PANDEY.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
http://www.dsci.in/events?date=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/fis.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/DSCI upload POSOCO Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/widgets/init/assets/js/nav-menuf658.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/aiss-2019/assets/js/speakers.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/image_preview Faisal_5.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/paytm.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/teampress/css/stylef658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/default-comp-l.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/hindustan-times.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/3rd eye-1.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/aiss-2016/css/ihover.mind28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/material-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/urbi-chatterjee.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/finsec-conclave-2018/js/compressed-up659a.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://blogs.dsci.in/wp-content/themes/ribosome/css/ie.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/saranya-gopinath-digital-india-collective-for-empowerment-dice.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Frame 10_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/OGEE TECHNOLOGIES PVT. LTD - REGISTERED.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2022/?hss_channel=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/teampress/css/imghover-stylef658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/articles/wp-includes/css/dashicons.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/misc/jquery.once.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
http://www.dsci.in:80/members-arena?member_filter_type=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/argha-bose.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Cyqurex-Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/innovationsecurity.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Dr Rajeshwari.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/SecneurX_1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/event/aiss-2021/js/scriptsf195.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/cyber-shikshaa/assets/fonts/fontawesome-webfont.eot?v=FUZZ,SAFE,Low,Static file extension detected (eot)
https://www.dsci.in/digital-payment-suraksha/inc/download.php?filepath=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Latest-Tech-Trends-in-Data-Sanitization.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/charru-malhotra.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/axis-bank.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/hrishikesh-dewan.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/2nd-IBA-DSCI-Banking-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/icici-bank.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Nikunj parashar.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Company Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/logo-amway-en.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/MCX Logo_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
http://webmail.dsci.in:80/index.php/en/component/finder/?task=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /index.php/en/component/finder/?task=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6ED9D0>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/blogs/wp-includes/js/wp-emoji-release.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Oasys Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/DSCI-Excellence-Awards-2011-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Debu nayak_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Fujitsu-Logo-Updated.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/paper?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://ccoe.dsci.in/wp-includes/js/wp-util.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
http://www.dsci.in:80/taxonomypage/57?member_filter_type=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/JPCERT-CC-Secure-Coding-Seminar-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/VERSUP_Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/teampress/css/modalf658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/finsec-conclave-2022/js/scripts.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
http://dscimx01.dsci.in:80/~samachar/site-rssfeed.php?lang=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='dscimx01.dsci.in', port=80): Max retries exceeded with url: /~samachar/site-rssfeed.php?lang=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6EDE10>: Failed to resolve 'dscimx01.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/130_140/public/b logo horizontal.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Meeting-the-Cyber-banner-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/sumeru-logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/yes-bank.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sectoral-privacy-project/wp-content/plugins/hide-admin-bar-based-on-user-roles/public/css/hide-admin-bar-based-on-user-roles-public.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/bharat-petroleum-.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/bala.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/logo_261x132.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/POSOCO logo 2.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/tnpindia New.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/683132.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/fis.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
